Time(d),Al(SO4)+,Al(SO4)2-,Al+3,AlO+,AlO2-,AlO2H@,AlOH+2,AlHSiO3+2,AlSiO5-3,Ca(CO3)@,Ca(HCO3)+,Ca(SO4)@,Ca+2,CaOH+,Ca(HSiO3)+,CaSiO3@,Fe(CO3)@,Fe(HCO3)+,Fe(HSO4)+,Fe(SO4)@,Fe+2,FeOH+,Fe(HSO4)+2,Fe(SO4)+,Fe(SO4)2-,Fe+3,Fe2(OH)2+4,Fe3(OH)4+5,FeO+,FeO2-,FeO2H@,FeOH+2,FeHSiO3+2,K(SO4)-,K+,KOH@,Mg(CO3)@,Mg(HCO3)+,Mg+2,MgOH+,MgSO4@,Mg(HSiO3)+,MgSiO3@,Na(CO3)-,Na(HCO3)@,Na(SO4)-,Na+,NaOH@,HSiO3-,Si4O10-4,SiO2@,SiO3-2,CO2@,CO3-2,HCO3-,CH4@,H2@,N2@,O2@,S2O3-2,HSO3-,SO3-2,HSO4-,SO4-2,H2S@,HS-,S-2,OH-,H+,H2O@
0.011918,0,0,0,1.3039e-22,5.0989e-10,4.103e-16,4.1693e-29,0,1.0124e-15,1.7358e-08,1.3118e-12,0.0051352,0.019996,0.0047265,1.14e-07,2.9065e-05,0,0,0,8.0364e-34,3.4699e-33,1.5822e-30,0,0,0,0,0,0,9.6551e-20,8.5533e-11,2.6974e-14,2.1518e-28,0,3.5821e-05,0.0016194,1.2126e-05,1.0956e-14,1.3199e-18,2.1241e-08,1.1343e-07,6.6165e-09,2.4945e-13,4.0136e-10,2.9084e-19,5.3897e-23,1.9251e-13,1.2177e-11,1.7536e-13,8.591e-07,8.5322e-21,1.5967e-09,2.2371e-07,7.956e-18,2.9573e-09,1.2046e-11,0,0,1.0164e-08,8.0637e-07,0,0,0,1.3769e-13,0.0073172,0,0,0,0.031666,4.2571e-13,0.99873
0.01311,0,0,0,1.3026e-22,5.1061e-10,4.1035e-16,4.1609e-29,0,1.0172e-15,1.7406e-08,1.3003e-12,0.0051352,0.019952,0.004721,1.1388e-07,2.9069e-05,0,0,0,7.5124e-34,3.2366e-33,1.4773e-30,0,0,0,0,0,0,9.6439e-20,8.5641e-11,2.6973e-14,2.1472e-28,0,3.976e-05,0.0017932,1.3442e-05,1.0872e-14,1.3083e-18,2.1194e-08,1.133e-07,6.6165e-09,2.4918e-13,4.0139e-10,2.2146e-19,4.0987e-23,1.477e-13,9.3201e-12,1.3438e-13,8.6028e-07,8.5798e-21,1.5968e-09,2.2434e-07,7.895e-18,2.9475e-09,1.1968e-11,0,0,1.0183e-08,1.056e-06,0,0,0,1.3786e-13,0.0073365,0,0,0,0.031705,4.2521e-13,0.99873
0.014421,0,0,0,1.3011e-22,5.114e-10,4.1041e-16,4.1517e-29,0,1.0211e-15,1.7436e-08,1.3009e-12,0.0051351,0.019905,0.004715,1.1374e-07,2.9071e-05,0,0,0,7.0404e-34,3.026e-33,1.3828e-30,0,0,0,0,0,0,9.6318e-20,8.5759e-11,2.6973e-14,2.1421e-28,0,4.4097e-05,0.0019837,1.4887e-05,1.0891e-14,1.309e-18,2.1143e-08,1.1316e-07,6.6165e-09,2.4888e-13,4.0141e-10,1.7093e-19,3.159e-23,1.138e-13,7.162e-12,1.0339e-13,8.6152e-07,8.631e-21,1.5968e-09,2.2502e-07,7.9085e-18,2.9611e-09,1.2005e-11,0,0,1.0205e-08,1.369e-06,0,0,0,1.3805e-13,0.0073577,0,0,0,0.031747,4.2466e-13,0.99872
0.015863,0,0,0,1.2992e-22,5.1213e-10,4.1037e-16,4.1407e-29,0,1.0268e-15,1.7469e-08,1.3016e-12,0.0051351,0.019853,0.0047085,1.1354e-07,2.9058e-05,0,0,0,6.6114e-34,2.8342e-33,1.2967e-30,0,0,0,0,0,0,9.6185e-20,8.5889e-11,2.6972e-14,2.1366e-28,0,4.8871e-05,0.002192,1.6473e-05,1.0911e-14,1.3097e-18,2.1088e-08,1.13e-07,6.6164e-09,2.4845e-13,4.0126e-10,1.3251e-19,2.4453e-23,8.8058e-14,5.5257e-12,7.9878e-14,8.6249e-07,8.6876e-21,1.5962e-09,2.2564e-07,7.9236e-18,2.9762e-09,1.2047e-11,0,0,1.0229e-08,1.7603e-06,0,0,0,1.3826e-13,0.0073809,0,0,0,0.031794,4.2405e-13,0.99872
0.017449,0,0,0,1.2971e-22,5.1292e-10,4.1032e-16,4.1286e-29,0,1.0317e-15,1.7507e-08,1.3025e-12,0.005135,0.019796,0.0047015,1.1333e-07,2.9047e-05,0,0,0,6.2189e-34,2.6583e-33,1.2179e-30,0,0,0,0,0,0,9.6039e-20,8.6031e-11,2.6972e-14,2.1305e-28,0,5.4111e-05,0.0024192,1.821e-05,1.0935e-14,1.3105e-18,2.1026e-08,1.1283e-07,6.6161e-09,2.4799e-13,4.011e-10,1.0321e-19,1.9014e-23,6.8435e-14,4.2808e-12,6.1975e-14,8.6359e-07,8.7492e-21,1.5956e-09,2.2635e-07,7.9406e-18,2.9929e-09,1.2092e-11,0,0,1.0257e-08,2.2479e-06,0,0,0,1.3849e-13,0.0074063,0,0,0,0.031845,4.2339e-13,0.99872
0.019194,0,0,0,1.2949e-22,5.1378e-10,4.1027e-16,4.1154e-29,0,1.0372e-15,1.755e-08,1.3035e-12,0.0051349,0.019735,0.0046938,1.1311e-07,2.9036e-05,0,0,0,5.8586e-34,2.4966e-33,1.1455e-30,0,0,0,0,0,0,9.5881e-20,8.6186e-11,2.6971e-14,2.1239e-28,0,5.9853e-05,0.0026666,2.0106e-05,1.0961e-14,1.3115e-18,2.096e-08,1.1265e-07,6.6159e-09,2.475e-13,4.0097e-10,8.0785e-20,1.4856e-23,5.3436e-14,3.3311e-12,4.8304e-14,8.6486e-07,8.8191e-21,1.5951e-09,2.2713e-07,7.9597e-18,3.0115e-09,1.2143e-11,0,0,1.0287e-08,2.8534e-06,0,0,0,1.3873e-13,0.0074341,0,0,0,0.031901,4.2268e-13,0.99871
0.021114,0,0,0,1.2929e-22,5.1494e-10,4.1036e-16,4.1029e-29,0,1.0443e-15,1.7597e-08,1.3047e-12,0.0051347,0.019668,0.0046853,1.1291e-07,2.9037e-05,0,0,0,5.527e-34,2.3474e-33,1.0788e-30,0,0,0,0,0,0,9.5711e-20,8.6354e-11,2.6971e-14,2.1169e-28,0,6.612e-05,0.0029352,2.2166e-05,1.0991e-14,1.3128e-18,2.089e-08,1.1245e-07,6.6159e-09,2.4707e-13,4.0097e-10,6.3555e-20,1.1664e-23,4.1924e-14,2.6037e-12,3.7823e-14,8.6661e-07,8.8951e-21,1.5951e-09,2.2811e-07,7.9815e-18,3.0321e-09,1.22e-11,0,0,1.0321e-08,3.6025e-06,0,0,0,1.39e-13,0.0074645,0,0,0,0.031961,4.219e-13,0.99871
0.023225,0,0,0,1.2904e-22,5.1602e-10,4.1036e-16,4.0881e-29,0,1.052e-15,1.7651e-08,1.3062e-12,0.0051347,0.019596,0.0046763,1.1268e-07,2.9033e-05,0,0,0,5.2204e-34,2.2091e-33,1.017e-30,0,0,0,0,0,0,9.5526e-20,8.6537e-11,2.697e-14,2.1093e-28,0,7.2973e-05,0.0032261,2.4411e-05,1.1025e-14,1.3143e-18,2.0813e-08,1.1223e-07,6.6158e-09,2.4656e-13,4.0091e-10,5.0279e-20,9.2078e-24,3.3066e-14,2.0452e-12,2.9767e-14,8.6829e-07,8.9849e-21,1.5948e-09,2.2908e-07,8.0057e-18,3.0547e-09,1.2263e-11,0,0,1.036e-08,4.5256e-06,0,0,0,1.393e-13,0.0074975,0,0,0,0.032026,4.2107e-13,0.9987
0.025548,0,0,0,1.2876e-22,5.1716e-10,4.1031e-16,4.072e-29,0,1.0594e-15,1.771e-08,1.3079e-12,0.0051347,0.019519,0.0046666,1.124e-07,2.9021e-05,0,0,0,4.9366e-34,2.0808e-33,9.597e-31,0,0,0,0,0,0,9.5326e-20,8.6736e-11,2.6969e-14,2.1011e-28,0,8.0438e-05,0.0035405,2.6846e-05,1.1062e-14,1.316e-18,2.073e-08,1.12e-07,6.6156e-09,2.4597e-13,4.0077e-10,3.9961e-20,7.3017e-24,2.6191e-14,1.613e-12,2.3523e-14,8.6999e-07,9.0643e-21,1.5943e-09,2.3011e-07,8.0325e-18,3.0798e-09,1.2333e-11,0,0,1.0402e-08,5.6582e-06,0,0,0,1.3962e-13,0.0075335,0,0,0,0.032097,4.2016e-13,0.99869
0.028102,0,0,0,1.2851e-22,5.1857e-10,4.104e-16,4.0561e-29,0,1.0689e-15,1.7775e-08,1.3098e-12,0.0051345,0.019438,0.0046562,1.1216e-07,2.9023e-05,0,0,0,4.6741e-34,1.9619e-33,9.0664e-31,0,0,0,0,0,0,9.5114e-20,8.6948e-11,2.6968e-14,2.0924e-28,0,8.8476e-05,0.0038763,2.9455e-05,1.1102e-14,1.3179e-18,2.0643e-08,1.1175e-07,6.6156e-09,2.4543e-13,4.0078e-10,3.2156e-20,5.8607e-24,2.0999e-14,1.2871e-12,1.8813e-14,8.7216e-07,9.1687e-21,1.5943e-09,2.3134e-07,8.062e-18,3.1071e-09,1.2408e-11,0,0,1.0448e-08,7.0409e-06,0,0,0,1.3996e-13,0.0075723,0,0,0,0.032173,4.192e-13,0.99869
0.030913,0,0,0,1.2819e-22,5.1985e-10,4.1035e-16,4.0378e-29,0,1.0774e-15,1.7843e-08,1.3118e-12,0.0051344,0.019351,0.0046453,1.1186e-07,2.9013e-05,0,0,0,4.4349e-34,1.8533e-33,8.5827e-31,0,0,0,0,0,0,9.489e-20,8.7173e-11,2.6967e-14,2.0832e-28,0,9.7061e-05,0.0042312,3.2229e-05,1.1145e-14,1.3198e-18,2.055e-08,1.1148e-07,6.6153e-09,2.4478e-13,4.0064e-10,2.6229e-20,4.7682e-24,1.7062e-14,1.0407e-12,1.5246e-14,8.7415e-07,9.2761e-21,1.5937e-09,2.3253e-07,8.0927e-18,3.1359e-09,1.2488e-11,0,0,1.0496e-08,8.684e-06,0,0,0,1.4032e-13,0.0076132,0,0,0,0.032254,4.1818e-13,0.99868
0.034004,0,0,0,1.279e-22,5.2139e-10,4.1042e-16,4.0202e-29,0,1.0879e-15,1.7915e-08,1.3138e-12,0.0051343,0.019261,0.0046337,1.1158e-07,2.9011e-05,0,0,0,4.2225e-34,1.7562e-33,8.1513e-31,0,0,0,0,0,0,9.4655e-20,8.7412e-11,2.6966e-14,2.0736e-28,0,0.00010621,0.0046059,3.5167e-05,1.1189e-14,1.3219e-18,2.0453e-08,1.1121e-07,6.6152e-09,2.4416e-13,4.0061e-10,2.1729e-20,3.939e-24,1.4079e-14,8.5417e-13,1.2545e-14,8.7649e-07,9.3832e-21,1.5936e-09,2.3388e-07,8.1252e-18,3.1667e-09,1.2573e-11,0,0,1.0548e-08,1.0568e-05,0,0,0,1.4071e-13,0.0076572,0,0,0,0.03234,4.1711e-13,0.99867
0.037404,0,0,0,1.2758e-22,5.2295e-10,4.1044e-16,4.0009e-29,0,1.0985e-15,1.799e-08,1.3159e-12,0.0051342,0.019166,0.0046215,1.1126e-07,2.9005e-05,0,0,0,4.0312e-34,1.6684e-33,7.7618e-31,0,0,0,0,0,0,9.4406e-20,8.7665e-11,2.6965e-14,2.0635e-28,0,0.00011597,0.0050016,3.8286e-05,1.1236e-14,1.324e-18,2.0352e-08,1.1091e-07,6.6151e-09,2.4347e-13,4.0053e-10,1.8206e-20,3.2906e-24,1.1746e-14,7.0872e-13,1.0436e-14,8.7887e-07,9.5167e-21,1.5932e-09,2.3529e-07,8.1592e-18,3.1993e-09,1.2662e-11,0,0,1.0602e-08,1.2719e-05,0,0,0,1.4112e-13,0.0077037,0,0,0,0.03243,4.1598e-13,0.99866
0.041145,0,0,0,1.2723e-22,5.2456e-10,4.1043e-16,3.9805e-29,0,1.1096e-15,1.8068e-08,1.318e-12,0.005134,0.019066,0.0046087,1.1094e-07,2.8998e-05,0,0,0,3.8576e-34,1.5883e-33,7.4072e-31,0,0,0,0,0,0,9.4144e-20,8.7933e-11,2.6964e-14,2.0529e-28,0,0.00012638,0.0054191,4.1596e-05,1.1285e-14,1.3262e-18,2.0245e-08,1.1061e-07,6.6149e-09,2.4275e-13,4.0043e-10,1.5417e-20,2.7779e-24,9.9029e-15,5.9404e-13,8.771e-15,8.8137e-07,9.6439e-21,1.5929e-09,2.3677e-07,8.1947e-18,3.234e-09,1.2756e-11,0,0,1.0658e-08,1.5165e-05,0,0,0,1.4155e-13,0.007753,0,0,0,0.032526,4.1479e-13,0.99866
0.045259,0,0,0,1.2688e-22,5.2637e-10,4.105e-16,3.9597e-29,0,1.122e-15,1.8151e-08,1.3202e-12,0.0051339,0.018961,0.0045953,1.106e-07,2.8994e-05,0,0,0,3.699e-34,1.5147e-33,7.0822e-31,0,0,0,0,0,0,9.387e-20,8.8217e-11,2.6963e-14,2.0418e-28,0,0.00013749,0.0058593,4.5103e-05,1.1337e-14,1.3284e-18,2.0133e-08,1.1028e-07,6.6147e-09,2.4201e-13,4.0037e-10,1.319e-20,2.3688e-24,8.4339e-15,5.028e-13,7.4453e-15,8.8411e-07,9.7952e-21,1.5926e-09,2.3838e-07,8.232e-18,3.2708e-09,1.2855e-11,0,0,1.0718e-08,1.7935e-05,0,0,0,1.42e-13,0.0078057,0,0,0,0.032627,4.1354e-13,0.99865
0.049785,0,0,0,1.2651e-22,5.2822e-10,4.1053e-16,3.9377e-29,0,1.1349e-15,1.8236e-08,1.3224e-12,0.0051337,0.018852,0.0045811,1.1024e-07,2.8988e-05,0,0,0,3.5532e-34,1.4466e-33,6.7822e-31,0,0,0,0,0,0,9.3581e-20,8.8517e-11,2.6961e-14,2.0302e-28,0,0.00014934,0.0063234,4.8822e-05,1.139e-14,1.3306e-18,2.0016e-08,1.0995e-07,6.6145e-09,2.4123e-13,4.0029e-10,1.138e-20,2.0369e-24,7.2425e-15,4.2898e-13,6.3715e-15,8.8696e-07,9.9457e-21,1.5923e-09,2.4007e-07,8.2708e-18,3.3099e-09,1.296e-11,0,0,1.078e-08,2.1062e-05,0,0,0,1.4249e-13,0.0078616,0,0,0,0.032735,4.1223e-13,0.99864
0.054764,0,0,0,1.2608e-22,5.3004e-10,4.1045e-16,3.9136e-29,0,1.1481e-15,1.8326e-08,1.3247e-12,0.0051335,0.018738,0.0045664,1.0986e-07,2.8979e-05,0,0,0,3.4183e-34,1.3833e-33,6.5041e-31,0,0,0,0,0,0,9.3278e-20,8.8835e-11,2.696e-14,2.018e-28,0,0.00016196,0.0068105,5.2754e-05,1.1446e-14,1.3328e-18,1.9893e-08,1.0959e-07,6.6142e-09,2.4039e-13,4.0016e-10,9.8943e-21,1.7645e-24,6.2657e-15,3.6861e-13,5.4924e-15,8.899e-07,1.0097e-20,1.5918e-09,2.4185e-07,8.3111e-18,3.3512e-09,1.307e-11,0,0,1.0846e-08,2.4579e-05,0,0,0,1.43e-13,0.0079207,0,0,0,0.032848,4.1086e-13,0.99863
0.06024,0,0,0,1.2569e-22,5.3218e-10,4.1054e-16,3.8903e-29,0,1.1633e-15,1.8418e-08,1.3269e-12,0.0051333,0.01862,0.0045509,1.0947e-07,2.8974e-05,0,0,0,3.2934e-34,1.3243e-33,6.2454e-31,0,0,0,0,0,0,9.2964e-20,8.9169e-11,2.6958e-14,2.0055e-28,0,0.00017534,0.0073209,5.6894e-05,1.1504e-14,1.3351e-18,1.9766e-08,1.0922e-07,6.614e-09,2.3954e-13,4.001e-10,8.6745e-21,1.5411e-24,5.4656e-15,3.1924e-13,4.7726e-15,8.9312e-07,1.0284e-20,1.5915e-09,2.4377e-07,8.353e-18,3.3949e-09,1.3185e-11,0,0,1.0914e-08,2.8522e-05,0,0,0,1.4354e-13,0.0079837,0,0,0,0.032967,4.0942e-13,0.99862
0.066264,0,0,0,1.2528e-22,5.3442e-10,4.1063e-16,3.866e-29,0,1.1792e-15,1.8514e-08,1.3292e-12,0.0051331,0.018496,0.0045347,1.0907e-07,2.8968e-05,0,0,0,3.1771e-34,1.2691e-33,6.0037e-31,0,0,0,0,0,0,9.2635e-20,8.9519e-11,2.6956e-14,1.9924e-28,0,0.00018954,0.0078556,6.1259e-05,1.1564e-14,1.3374e-18,1.9634e-08,1.0883e-07,6.6138e-09,2.3867e-13,4.0003e-10,7.6565e-21,1.3548e-24,4.7991e-15,2.7821e-13,4.1737e-15,8.965e-07,1.048e-20,1.5912e-09,2.4579e-07,8.3966e-18,3.441e-09,1.3306e-11,0,0,1.0985e-08,3.2927e-05,0,0,0,1.441e-13,0.0080498,0,0,0,0.033092,4.0792e-13,0.99861
0.07289,0,0,0,1.2481e-22,5.366e-10,4.1058e-16,3.8394e-29,0,1.1953e-15,1.8614e-08,1.3314e-12,0.0051329,0.018368,0.004518,1.0864e-07,2.896e-05,0,0,0,3.0684e-34,1.2172e-33,5.777e-31,0,0,0,0,0,0,9.2291e-20,8.9889e-11,2.6955e-14,1.9788e-28,0,0.00020466,0.0084153,6.5866e-05,1.1626e-14,1.3396e-18,1.9497e-08,1.0843e-07,6.6135e-09,2.3772e-13,3.9991e-10,6.7973e-21,1.1978e-24,4.2375e-15,2.4374e-13,3.67e-15,8.9999e-07,1.0672e-20,1.5907e-09,2.4791e-07,8.4415e-18,3.4897e-09,1.3433e-11,0,0,1.1059e-08,3.7836e-05,0,0,0,1.447e-13,0.0081198,0,0,0,0.033224,4.0636e-13,0.99859
0.08018,0,0,0,1.2433e-22,5.3896e-10,4.1058e-16,3.8123e-29,0,1.2129e-15,1.8717e-08,1.3337e-12,0.0051327,0.018235,0.0045005,1.082e-07,2.8952e-05,0,0,0,2.9666e-34,1.1683e-33,5.564e-31,0,0,0,0,0,0,9.1933e-20,9.0278e-11,2.6953e-14,1.9647e-28,0,0.0002207,0.009001,7.0719e-05,1.169e-14,1.3419e-18,1.9355e-08,1.0801e-07,6.6131e-09,2.3676e-13,3.9981e-10,6.072e-21,1.0653e-24,3.7643e-15,2.1475e-13,3.2459e-15,9.0369e-07,1.0884e-20,1.5903e-09,2.5016e-07,8.4881e-18,3.5412e-09,1.3566e-11,0,0,1.1136e-08,4.329e-05,0,0,0,1.4532e-13,0.0081939,0,0,0,0.033362,4.0473e-13,0.99858
0.088197,0,0,0,1.2385e-22,5.4149e-10,4.1062e-16,3.7846e-29,0,1.2319e-15,1.8823e-08,1.3359e-12,0.0051324,0.018098,0.0044823,1.0774e-07,2.8946e-05,0,0,0,2.871e-34,1.1222e-33,5.3632e-31,0,0,0,0,0,0,9.1561e-20,9.0686e-11,2.6951e-14,1.9501e-28,0,0.00023774,0.0096132,7.5829e-05,1.1757e-14,1.3442e-18,1.9207e-08,1.0757e-07,6.6128e-09,2.3576e-13,3.9971e-10,5.4554e-21,9.5271e-25,3.3628e-15,1.902e-13,2.8864e-15,9.0761e-07,1.112e-20,1.5899e-09,2.5255e-07,8.5363e-18,3.5955e-09,1.3705e-11,0,0,1.1217e-08,4.9335e-05,0,0,0,1.4598e-13,0.0082722,0,0,0,0.033508,4.0304e-13,0.99857
0.097017,0,0,0,1.2334e-22,5.4408e-10,4.1061e-16,3.7556e-29,0,1.2518e-15,1.8933e-08,1.3382e-12,0.0051322,0.017956,0.0044634,1.0726e-07,2.8938e-05,0,0,0,2.781e-34,1.0785e-33,5.1734e-31,0,0,0,0,0,0,9.1174e-20,9.1116e-11,2.6949e-14,1.935e-28,0,0.00025585,0.010253,8.1213e-05,1.1825e-14,1.3464e-18,1.9055e-08,1.0712e-07,6.6124e-09,2.3471e-13,3.996e-10,4.9264e-21,8.562e-25,3.0188e-15,1.6922e-13,2.5787e-15,9.1171e-07,1.1367e-20,1.5894e-09,2.5508e-07,8.5861e-18,3.6529e-09,1.385e-11,0,0,1.1301e-08,5.6019e-05,0,0,0,1.4667e-13,0.0083551,0,0,0,0.033661,4.0127e-13,0.99856
0.10672,0,0,0,1.2283e-22,5.4691e-10,4.1069e-16,3.7266e-29,0,1.2732e-15,1.9047e-08,1.3404e-12,0.0051319,0.01781,0.0044438,1.0678e-07,2.8931e-05,0,0,0,2.6962e-34,1.0371e-33,4.9939e-31,0,0,0,0,0,0,9.0776e-20,9.1562e-11,2.6947e-14,1.9195e-28,0,0.00027489,0.010915,8.6824e-05,1.1897e-14,1.3487e-18,1.8899e-08,1.0665e-07,6.6121e-09,2.3365e-13,3.9951e-10,4.4728e-21,7.7351e-25,2.7244e-15,1.513e-13,2.3156e-15,9.1601e-07,1.1636e-20,1.589e-09,2.5773e-07,8.6377e-18,3.7131e-09,1.4002e-11,0,0,1.1388e-08,6.3392e-05,0,0,0,1.4739e-13,0.0084417,0,0,0,0.033819,3.9946e-13,0.99854
0.11739,0,0,0,1.223e-22,5.4975e-10,4.1073e-16,3.6968e-29,0,1.2953e-15,1.9165e-08,1.3428e-12,0.0051316,0.017662,0.004424,1.0628e-07,2.8923e-05,0,0,0,2.6162e-34,9.9804e-34,4.8244e-31,0,0,0,0,0,0,9.0371e-20,9.2021e-11,2.6944e-14,1.9039e-28,0,0.00029475,0.011593,9.2621e-05,1.197e-14,1.3511e-18,1.874e-08,1.0617e-07,6.6117e-09,2.3256e-13,3.9941e-10,4.081e-21,7.0217e-25,2.4703e-15,1.3589e-13,2.089e-15,9.2041e-07,1.1912e-20,1.5886e-09,2.6047e-07,8.691e-18,3.776e-09,1.4159e-11,0,0,1.1478e-08,7.1485e-05,0,0,0,1.4813e-13,0.0085314,0,0,0,0.033982,3.9761e-13,0.99853
0.12913,0,0,0,1.2175e-22,5.526e-10,4.1071e-16,3.6662e-29,0,1.3182e-15,1.9287e-08,1.3452e-12,0.0051312,0.017513,0.0044038,1.0577e-07,2.8915e-05,0,0,0,2.5408e-34,9.6112e-34,4.6643e-31,0,0,0,0,0,0,8.9958e-20,9.2495e-11,2.6942e-14,1.888e-28,0,0.00031545,0.012287,9.8608e-05,1.2046e-14,1.3535e-18,1.858e-08,1.0569e-07,6.6113e-09,2.3145e-13,3.9929e-10,3.7413e-21,6.4037e-25,2.2502e-15,1.2259e-13,1.8929e-15,9.2495e-07,1.2204e-20,1.5881e-09,2.6331e-07,8.7461e-18,3.8417e-09,1.4322e-11,0,0,1.1572e-08,8.0317e-05,0,0,0,1.4889e-13,0.0086246,0,0,0,0.03415,3.9572e-13,0.99851
0.14204,0,0,0,1.212e-22,5.5559e-10,4.1074e-16,3.6357e-29,0,1.3423e-15,1.9413e-08,1.3478e-12,0.0051309,0.017362,0.0043833,1.0526e-07,2.8907e-05,0,0,0,2.4698e-34,9.2623e-34,4.5131e-31,0,0,0,0,0,0,8.9539e-20,9.2982e-11,2.6939e-14,1.872e-28,0,0.00033698,0.012996,0.00010478,1.2125e-14,1.3561e-18,1.8418e-08,1.052e-07,6.6109e-09,2.3033e-13,3.9918e-10,3.4459e-21,5.8666e-25,2.0589e-15,1.1105e-13,1.7228e-15,9.2963e-07,1.2494e-20,1.5876e-09,2.6626e-07,8.803e-18,3.9101e-09,1.4492e-11,0,0,1.1669e-08,8.9927e-05,0,0,0,1.4967e-13,0.0087209,0,0,0,0.034323,3.9381e-13,0.9985
0.15625,0,0,0,1.2066e-22,5.5871e-10,4.1079e-16,3.6052e-29,0,1.3676e-15,1.9543e-08,1.3505e-12,0.0051306,0.017209,0.0043624,1.0474e-07,2.89e-05,0,0,0,2.4028e-34,8.9321e-34,4.3701e-31,0,0,0,0,0,0,8.9114e-20,9.3481e-11,2.6937e-14,1.8559e-28,0,0.00035935,0.01372,0.00011112,1.2206e-14,1.3589e-18,1.8255e-08,1.047e-07,6.6104e-09,2.2919e-13,3.9908e-10,3.1877e-21,5.3975e-25,1.8919e-15,1.0101e-13,1.5743e-15,9.3443e-07,1.2838e-20,1.5872e-09,2.6931e-07,8.8619e-18,3.9814e-09,1.4667e-11,0,0,1.177e-08,0.00010035,0,0,0,1.5048e-13,0.0088204,0,0,0,0.0345,3.9186e-13,0.99848
0.17187,0,0,0,1.2011e-22,5.6192e-10,4.1086e-16,3.5747e-29,0,1.394e-15,1.9677e-08,1.3533e-12,0.0051302,0.017056,0.0043414,1.0422e-07,2.8892e-05,0,0,0,2.3394e-34,8.6196e-34,4.2347e-31,0,0,0,0,0,0,8.8684e-20,9.3992e-11,2.6934e-14,1.8397e-28,0,0.00038254,0.014456,0.00011764,1.229e-14,1.3617e-18,1.809e-08,1.0419e-07,6.61e-09,2.2805e-13,3.9898e-10,2.961e-21,4.9859e-25,1.7453e-15,9.2229e-14,1.4443e-15,9.3936e-07,1.3181e-20,1.5868e-09,2.7246e-07,8.9225e-18,4.0556e-09,1.4849e-11,0,0,1.1874e-08,0.00011163,0,0,0,1.513e-13,0.008923,0,0,0,0.03468,3.899e-13,0.99847
0.18906,0,0,0,1.1955e-22,5.6516e-10,4.1091e-16,3.5439e-29,0,1.4213e-15,1.9815e-08,1.3563e-12,0.0051298,0.016903,0.0043201,1.0369e-07,2.8884e-05,0,0,0,0,8.3233e-34,4.1063e-31,0,0,0,0,0,0,8.825e-20,9.4514e-11,2.6931e-14,1.8234e-28,0,0.00040657,0.015204,0.00012432,1.2376e-14,1.3647e-18,1.7925e-08,1.0368e-07,6.6095e-09,2.2689e-13,3.9886e-10,2.761e-21,4.623e-25,1.616e-15,8.4504e-14,1.3297e-15,9.4438e-07,1.3538e-20,1.5863e-09,2.7569e-07,8.9851e-18,4.1326e-09,1.5036e-11,0,0,1.1982e-08,0.00012379,0,0,0,1.5214e-13,0.0090285,0,0,0,0.034865,3.8791e-13,0.99845
0.20797,0,0,0,1.1894e-22,5.6832e-10,4.1084e-16,3.5119e-29,0,1.4489e-15,1.9957e-08,1.3594e-12,0.0051294,0.016748,0.0042987,1.0315e-07,2.8875e-05,0,0,0,0,8.0421e-34,3.9844e-31,0,0,0,0,0,0,8.7812e-20,9.5048e-11,2.6928e-14,1.807e-28,0,0.00043146,0.015964,0.00013118,1.2465e-14,1.3678e-18,1.776e-08,1.0317e-07,6.6089e-09,2.2571e-13,3.9874e-10,2.5839e-21,4.3017e-25,1.5013e-15,7.7681e-14,1.2283e-15,9.4951e-07,1.3906e-20,1.5858e-09,2.7902e-07,9.0496e-18,4.2126e-09,1.523e-11,0,0,1.2093e-08,0.00013686,0,0,0,1.53e-13,0.009137,0,0,0,0.035053,3.8591e-13,0.99843
